Date,Open,High,Low,Close,Volume
2/16/2006,173.0027,183.678,172.4121,183.4077,21346656
2/17/2006,185.1094,186.2505,181.9864,184.5538,14320187
2/21/2006,183.3977,186.9512,182.7321,183.4728,8690747
2/22/2006,183.7531,184.6539,182.1065,182.9223,6480739
2/23/2006,182.9823,190.8049,182.8722,189.2184,12555816
2/24/2006,188.833,190.2193,186.9261,188.883,6486245
2/27/2006,190.8199,196.04,190.3244,195.3768,10218579
2/28/2006,196.7907,198.9628,169.4192,181.4859,39446832
3/1/2006,184.4588,184.9042,180.8252,182.5769,12065342
3/2/2006,182.3167,190.7348,181.2757,188.4076,18340198
3/3/2006,192.3364,193.8078,188.0622,189.2734,11965401
3/6/2006,190.6397,191.886,183.7481,184.2285,8944987
3/7/2006,182.687,184.4037,179.2487,182.4018,10458638
3/8/2006,177.1392,180.1896,175.4406,177.1116,11789648
3/9/2006,177.8674,179.4389,170.9156,171.6664,13930023
3/10/2006,171.9166,172.4171,165.9358,168.9137,19335604
3/13/2006,170.6304,173.2179,167.8877,168.6935,13647636
3/14/2006,168.736,176.3559,166.4713,175.7503,18462896
3/15/2006,175.5551,176.3209,170.4302,172.4171,12772794
3/16/2006,174.4741,174.5441,169.1139,169.5493,10021478
3/17/2006,169.5643,171.0558,167.6274,170.0598,8558663
3/20/2006,171.336,175.2148,170.9357,174.2639,10415814
3/21/2006,175.1748,176.0005,169.7045,170.1249,9858099
3/22/2006,170.0398,172.2169,168.9137,170.275,7600389
3/23/2006,171.341,173.0427,170.265,171.1108,7784834
3/24/2006,184.4888,185.2245,181.4308,183.0774,15182162
3/27/2006,183.723,186.0353,182.677,185.0243,7026402
3/28/2006,186.0353,189.1133,185.765,188.7829,8952532
3/29/2006,190.1543,199.6935,189.9391,197.6816,19345086
3/30/2006,194.7838,196.9408,191.9911,194.4084,14723626
3/31/2006,194.5585,196.1251,192.2012,195.1891,36524584
4/3/2006,194.9539,196.4254,194.1532,195.039,8129930
4/4/2006,195.1391,202.6464,194.2583,202.3661,15725137
4/5/2006,204.3005,207.4861,201.6054,204.1929,13454976
4/6/2006,203.4422,207.1457,202.9116,205.7894,8599983
4/7/2006,206.405,206.6252,202.2059,203.277,7027980
4/10/2006,203.7374,208.7873,202.8215,208.3919,9325308
4/11/2006,208.412,209.7533,203.307,205.0287,11112419
4/12/2006,204.6984,205.8645,202.7915,204.6733,6021169
4/13/2006,204.5132,205.0787,200.4442,201.2751,6554861
4/17/2006,201.9207,206.4501,200.6144,203.6073,8261422
4/18/2006,204.1628,205.1138,200.9447,202.3161,8154780
4/19/2006,206.4851,207.0206,203.5623,205.4491,6786151
4/20/2006,205.7043,208.2018,204.298,207.7013,12458412
4/21/2006,224.6677,225.5786,218.2965,218.762,22559250
4/24/2006,219.9131,222.5657,218.4717,220.4636,8840100
4/25/2006,220.0282,220.7339,213.2066,213.7872,9569567
4/26/2006,214.0775,215.2286,211.9704,213.1916,7282287
4/27/2006,211.6601,213.662,209.8984,210.2187,8359256
4/28/2006,209.5155,213.0715,208.3519,209.1727,7425666
5/1/2006,209.438,209.9234,199.4683,199.6435,10367637
5/2/2006,200.7345,201.4402,194.3884,197.5915,13108333
5/3/2006,198.3672,200.9447,195.6296,197.2762,8075850
5/4/2006,197.7066,199.6284,196.2952,197.5665,4653255
5/5/2006,198.9928,200.5343,196.08,197.3412,6069528
5/8/2006,197.7466,198.7526,195.2142,197.5815,5129461
5/9/2006,198.0394,204.6984,197.066,204.5983,9143664
5/10/2006,204.353,206.0547,201.1249,201.6854,6211308
5/11/2006,201.9057,202.5513,192.6767,193.6877,8898884
5/12/2006,191.956,192.6217,186.9562,187.2465,10156524
5/15/2006,188.1473,190.2594,184.3036,188.2825,8594484
5/16/2006,188.1774,188.6128,185.1244,185.8301,5317198
