Date,Open,High,Low,Close,Volume
7/23/1993,44.5938,44.7188,44.5625,44.7188,286200
7/26/1993,44.8438,45.0625,44.8438,44.9688,121300
7/27/1993,45,45.0313,44.7813,44.9375,92800
7/28/1993,44.8438,44.9375,44.7813,44.8438,30800
7/29/1993,44.9375,45.2188,44.875,45.0938,331000
7/30/1993,45.0938,45.0938,44.7813,44.8438,75300
8/2/1993,44.9063,45.125,44.9063,44.9688,41300
8/3/1993,45.0625,45.1875,44.8438,45,81600
8/4/1993,45,45.0938,44.875,45,434000
8/5/1993,45,45,44.8438,44.9063,36800
8/6/1993,45.0313,45.0625,44.9063,44.9688,402300
8/9/1993,45.0938,45.3438,45,45.2188,828200
8/10/1993,45.1875,45.2188,45.125,45.1875,604900
8/11/1993,45.1563,45.3125,45.1563,45.1875,542200
8/12/1993,45.3125,45.3125,44.9063,45.0625,303700
8/13/1993,45.0938,45.1563,45.0938,45.125,103500
8/16/1993,45.1563,45.5,45.1563,45.375,241800
8/17/1993,45.3438,45.5313,45.3438,45.5313,369300
8/18/1993,45.6875,45.875,45.6563,45.7813,414300
8/19/1993,45.8125,45.8125,45.7188,45.7813,28500
8/20/1993,45.6875,45.8125,45.6563,45.8125,80700
8/23/1993,45.625,45.75,45.625,45.7188,15600
8/24/1993,45.7188,46.2188,45.7188,46.2188,273400
8/25/1993,46.2188,46.4375,46.1563,46.25,242300
8/26/1993,46.2813,46.5313,46.0938,46.2813,120000
8/27/1993,46.1563,46.25,46.1563,46.25,25700
8/30/1993,46.2813,46.5,46.2813,46.4375,183500
8/31/1993,46.4063,46.5625,46.3438,46.5625,66500
9/1/1993,46.4063,46.5938,46.4063,46.5,136500
9/2/1993,46.5313,46.5938,46.3125,46.3438,472400
9/3/1993,46.3125,46.4375,46.25,46.375,630500
9/7/1993,46.375,46.4375,46,46.0625,196400
9/8/1993,46.0625,46.0625,45.5938,45.9063,269900
9/9/1993,45.7188,46.0313,45.7188,46,239200
9/10/1993,46.125,46.4375,46.0625,46.4063,106500
9/13/1993,46.5625,46.5625,46.4375,46.4375,66900
9/14/1993,46.3125,46.3125,46.0938,46.25,184500
9/15/1993,46.0625,46.4063,45.9063,46.375,101000
9/16/1993,46.3125,46.3438,46.1563,46.2813,54300
9/17/1993,45.875,45.9063,45.75,45.8125,200900
9/20/1993,45.875,45.9688,45.4375,45.4375,57800
9/21/1993,45.5,45.5625,44.8125,45.2813,318200
9/22/1993,45.4375,45.7188,45.375,45.6563,439700
9/23/1993,45.7813,45.9375,45.7188,45.9063,88500
9/24/1993,45.8438,45.875,45.7188,45.7813,53500
9/27/1993,46.125,46.2813,46.125,46.2813,274600
9/28/1993,46.3125,46.3125,46.1563,46.1875,158300
9/29/1993,46.1875,46.3125,45.9688,46.0313,221000
9/30/1993,46.0313,46.125,45.8438,45.9375,99300
10/1/1993,45.875,46.2188,45.8125,46.1563,22700
10/4/1993,46.2188,46.2188,46.0938,46.2188,1038500
10/5/1993,46.3125,46.3125,46,46.1563,436500
10/6/1993,46.1875,46.375,46.125,46.125,209200
10/7/1993,46.1875,46.1875,45.9688,46,59400
10/8/1993,46.125,46.1563,45.7188,46.0625,54400
10/11/1993,46.1563,46.25,46.1563,46.1563,467100
10/12/1993,46.2188,46.25,46.1875,46.2188,26200
10/13/1993,46.25,46.25,46.1563,46.2188,139100
10/14/1993,46.4063,46.8125,46.2813,46.8125,108100
10/15/1993,47.0313,47.1563,46.9063,47.0625,1502500
10/18/1993,47.0313,47.0313,46.875,46.9375,722400
10/19/1993,46.875,46.9688,46.5938,46.5938,880100
10/20/1993,46.75,46.75,46.5625,46.6563,230400
10/21/1993,46.6875,46.6875,46.5313,46.5938,56200
10/22/1993,46.6563,46.8438,46.375,46.375,390700
10/25/1993,46.4063,46.5625,46.2813,46.5,114500
10/26/1993,46.4688,46.5,46.3125,46.4688,186200
10/27/1993,46.4063,46.5313,46.4063,46.5,118400
10/28/1993,46.5625,46.9688,46.5625,46.8438,129600
10/29/1993,46.8125,46.875,46.7813,46.8438,80700
11/1/1993,46.7813,47,46.7813,46.9688,36400
11/2/1993,46.9063,47,46.6563,46.9375,262100
11/3/1993,46.9063,46.9063,46.125,46.3438,479100
11/4/1993,46.3438,46.3438,45.8125,45.8438,130400
11/5/1993,45.7188,46.0625,45.5313,46.0625,363200
11/8/1993,46.0938,46.25,45.9688,46.125,375600
11/9/1993,46.4375,46.4688,46.125,46.1563,246900
11/10/1993,46.1563,46.5,46.0313,46.5,46500
11/11/1993,46.5,46.625,46.3438,46.375,88900
11/12/1993,46.4688,46.75,46.4375,46.5938,108200
11/15/1993,46.6875,46.6875,46.4375,46.5625,243300
11/16/1993,46.6563,46.8125,46.4688,46.7813,492600
11/17/1993,46.8125,46.8125,46.4063,46.5313,39600
11/18/1993,46.4688,46.5625,46.2813,46.4063,240800
11/19/1993,46.25,46.375,46.2188,46.3125,106000
11/22/1993,46.1875,46.2188,45.875,46.0313,165300
11/23/1993,46.2813,46.3125,46.0313,46.2813,89700
11/24/1993,46.4063,46.5,46.3438,46.4688,77200
11/26/1993,46.5938,46.5938,46.4688,46.5,1019800
11/29/1993,46.625,46.7188,46.3125,46.3125,517500
11/30/1993,46.2813,46.5625,46.25,46.3438,230000
12/1/1993,46.5938,46.625,46.4063,46.4063,379200
12/2/1993,46.5,46.5625,46.4063,46.5313,352000
12/3/1993,46.5,46.7188,46.5,46.7188,306000
12/6/1993,46.7813,46.9375,46.7813,46.875,99500
12/7/1993,46.875,46.9063,46.7813,46.8438,88800
12/8/1993,46.8438,46.8438,46.7813,46.8438,146700
12/9/1993,46.8438,46.9063,46.625,46.6875,416500
12/10/1993,46.7188,46.7188,46.5,46.5938,412900
12/13/1993,46.5938,46.875,46.5313,46.875,273200
12/14/1993,46.9063,46.9063,46.5313,46.5313,41900
12/15/1993,46.5938,46.625,46.4688,46.4688,82600
12/16/1993,46.6563,46.6563,46.5625,46.625,78200
12/17/1993,46.4063,46.5938,46.375,46.5625,104700
12/20/1993,46.5313,46.6563,46.5,46.625,68800
12/21/1993,46.5625,46.5625,46.4063,46.4688,205700
12/22/1993,46.5938,46.8125,46.5,46.7813,410300
12/23/1993,46.75,46.8438,46.6875,46.75,533800
12/27/1993,46.75,47,46.75,47,447100
12/28/1993,46.9688,47.125,46.9375,47.0938,880600
12/29/1993,47.125,47.1563,47,47.0313,266700
